tweet_id,retweet,text,source,screen_name,name,location,description,followers,following,created_at,created_at_seconds,hashtag1,hashtag2,url1,url2,mention1,mention2,lat,lon
250827029308653569,250826135393402881,@ADiBUG @CrxTno I got October 12th free wassup. give me a when and where. El Cartel on me,web,DanyDecks,GoodVibesDJBooth,In your speakers,"But I'm not a DJ

 GOOD VIBES",307,105,Thu Jul 30 20:42:29 +0000 2009,1348651198.0,,,,,ADiBUG,CrxTno,,
250827116600492032,250826931946287105,RT @denissegmr: Nada mejor que cartel de santa ♡,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",iGallardini,Zé Alejandro,"El Infierno, México",Así y asá.,303,375,Sun Feb 28 18:08:15 +0000 2010,1348651219.0,,,,,denissegmr,,,
250827134522781696,,Me &amp; my roommate tryna be apart of a drug cartel lol. Let me stop,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",__choccc,Mrs. Young,Bull City . ,PVT Young-Hinton's lady. (-08302k11] small town southern belle. college girl ( : future social worker. ,188,89,Tue Nov 30 23:12:56 +0000 2010,1348651223.0,,,,,,,,
250827155267792896,,Sooo once I start my cartel I'm gonna need a team... Who's down.?!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",un_BRElievable_,The OPPtimist ,Where ever the money is..!!,"#TeamTheGuyz | Love @HonestlyNado_ | #HU15|  GudBull Media PR/Social Media Rep | contact gudbullmedia@gmail.com for studio time, beats, collabs, etc. ",1025,936,Wed May 11 02:45:18 +0000 2011,1348651228.0,,,,,,,,
250827320863125504,,"Mi sueño es ver un cartel donde aparezca los nombres de El Juli, Manzanares y un JP Sanchez o un Payo o Sergio Flores.",web,viclpzrms,╚Victoro╝,queretarocks!,"Amante del fútbol, apasionado de la fiesta brava. Sabinero de Corazón. Aprendiz de todo, maestro en nada. #Julista #Manzanerista #Payista",296,331,Fri Feb 26 01:58:24 +0000 2010,1348651268.0,,,,,,,,
250827356921540608,,"Como buena mexicana fiel seguidora del cartel, tengo la serie completa, la veo a diario y @ManoloCardona11 ni un hola me dice en twitter :(","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",aruiiz,Giga Ruiz,Villahermosa;tabasco,,11,24,Mon Mar 29 06:27:44 +0000 2010,1348651276.0,,,,,ManoloCardona11,,,
250827393734934528,,"FPI claims LPGMA, which is composed of around six firms, is a cartel, moving their prices uniformly. @interaksyon","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",u1_news5,U1 Añonuevo,Pilipinas,"Faith, Family and Beer. ",120,110,Sat Mar 17 05:51:43 +0000 2012,1348651285.0,,,,,interaksyon,,,
250827425657782272,250568506553278464,"RT @MsieurLapique: Réponse de l'UDI à la main tendue de Bayrou : ""s'allier à la droite et pas au cartel des gauches !"" - Encore seul : h ...","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JulienVENTRELLA,Julien VENTRELLA,Schnersheim,,33,106,Sat Jul 17 18:50:52 +0000 2010,1348651293.0,,,,,MsieurLapique,,,
250827440971194369,250824292261052416,"@Topangster creo q abusé con mi cartel y ahora está bien ""locochón"" :(","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",ppaucic,Pau Paucic,Mexico City,"Hablo español, inglés, francés y gif.
",389,304,Thu Feb 26 03:27:36 +0000 2009,1348651296.0,,,,,Topangster,,,
250827472080351232,250761062473953282,"RT @tetepagano: @MilaagrosYoung jajajaja, igual falta para q se valla,lo arreglo y le pongo el cartel, si te cruso te llevo la despedida ...",web,MilaagrosYoung,Milagrosest,,Cabj ♡ ‏ ,266,165,Wed May 30 00:04:03 +0000 2012,1348651304.0,,,,,tetepagano,MilaagrosYoung,,
250827583992766464,250825604939796480,"RT @GPlatypus: #TodoVaBienHasta que te ponen un cartel que dice ""1 minute"".",web,Carrillito_wth,Fanuuzha Armstrong,,"Melodramatic fool. Don't wear underwear ;D .... Walking Disaster ♥
",176,175,Wed Oct 12 01:22:28 +0000 2011,1348651330.0,TodoVaBienHasta,,,,GPlatypus,,,
250827600522510336,,Las canciones de cartel de santa me recuerdan mucho a mis amigas:P,web,kassandrahaydee,Kassandra,,,122,134,Sat Aug 25 22:26:51 +0000 2012,1348651334.0,,,,,,,,
250827608281980928,250818329441353728,"RT @1DHeechos: EXCLUSIVA: Louis sostenia hoy un cartel de ""abrazos gratis"" a las afueras del set donde están grabando vídeos para el Tour","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tharapaome17,adamedrano,Peru,"belieber, Directioner , lovatic, smiler and swifty",62,260,Wed Dec 01 02:52:48 +0000 2010,1348651336.0,,,,,1DHeechos,,,
250827620474843137,250827177027854337,@SunneOrtega ¿Cartel de Santa? No sé por que lo leí con un tonito malandro.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ErickScherenber,Erick Scherenberg,,I'm the Walrus. ,114,153,Tue Jul 03 04:07:53 +0000 2012,1348651339.0,,,,,SunneOrtega,,,
250827624572665856,,Viendo chavana...esperando a que comienze mi vovela favorita...cartel de los sapos ;)..,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",cuaginita,fabiola ,,,5,57,Tue Sep 25 20:11:28 +0000 2012,1348651340.0,,,,,,,,
250827623503110144,250778723501101056,RT @SofiaVergara: La pelicula de @andreslopezl  el cartel de los sapos. Nominada por colombia a los Oscars yeiiiiiii!! No se la pierdan!!!!!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NYYLON,Mélissa De Barres,Paris,"Juriste diplômée en droit public, cinéphile , fan de de mode & de second degré. Paris - Val d'Oise ",74,249,Sun Apr 24 23:32:48 +0000 2011,1348651340.0,,,,,SofiaVergara,andreslopezl,,
250827729719668736,250699930530902017,RT @SerGio_DM_: @__Pablo__Pino__ @Alberto_Lucena_ @fiyantropo @Georgos_MY Aqui os dejo el cartel del Festival SuaveRock2012. http://t.co ...,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Georgos_MY,Jorge Montes,,Nací una soleada noche de invierno y desde entonces todo fue a peor.,45,73,Sun Dec 11 18:56:18 +0000 2011,1348651365.0,,,http://t.co,,SerGio_DM_,__Pablo__Pino__,,
250827733473579008,250823790475481088,RT @thekidflexXx: If you didn't know The Weeknd when OVOXO- The Cartel &amp; The Syndicate came out then your not a real #weeknd fan ! I ...,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Spettway15,Rated-R,"Stratford, CT",You need to love in order to live a great life.,154,175,Fri Jul 27 01:51:21 +0000 2012,1348651366.0,weeknd,,,,thekidflexXx,,,
250827767913009152,,"Leader of tha cartel, meet the head people in charge","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stunna_2_Fly_35,✈Dat_Fly_Stunna™✈,✈New Orleans ✈Dallas,if you need a example on how to live then you just should have not been born…. straight up #TEAMHEAT #TEAMFOLLOWBACK #D4W #SKMG #SMU c/o 2014,1201,1097,Tue Aug 25 01:14:14 +0000 2009,1348651374.0,,,,,,,,
250827808929091585,,Cartel is such a good band.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thatflyguy0,James R. Black III ™,"Indiana, Pennsylvania",#teamBRAS #teamFlannelFriday #teamFuckNickelback IUP '16,268,216,Fri Apr 06 03:59:17 +0000 2012,1348651384.0,,,,,,,,
250827828151586816,,@jazztech@kiKisLuVLoVe Les comparto el cartel del evento de Jazz http://t.co/MAN3xbJK,web,Monyka1702,Little brunette,mexico,,24,92,Fri Feb 12 20:43:14 +0000 2010,1348651389.0,,,,,,,,
250827934351376384,,I favorited a @YouTube video http://t.co/xMkR4XpJ An International Criminal Banking Cartel...How About That!,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",bertly71,Bert Powers,Midwest,"Hospitality industry consultant. 14 years of experience, hotel, restaurant, and bar experience.",808,1113,Tue Sep 20 02:06:04 +0000 2011,1348651414.0,,,http://t.co/xMkR4XpJ,,YouTube,,,
250827983995142144,,Haber el cartel d los sapos,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",cuagi85,Eduardo ,Tampico ,El fresita.... ;),4,60,Tue Sep 25 20:03:55 +0000 2012,1348651426.0,,,,,,,,
250828074944454656,,Milagro! Ya empezo el cartel :),"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",CarloszAntrax,01/30/95/96♥☺,,"Me Gusta vivir la vida, No me gusta que se pasen de verga conmigo me Gusta el alcohol cigarros las viejas, & Regalame una Gorra & una mariconera! #Soestodo☺ILY♥",390,349,Tue Feb 28 17:05:38 +0000 2012,1348651447.0,,,,,,,,
250828117214646273,,@ Cartel de Los Sapos !!!!,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kikigomezz,Enrique Gómez,Cancun - Mexico ,Come ON REALLY ? ProBaseball Player #53..,347,56,Tue May 18 18:51:58 +0000 2010,1348651457.0,,,,,,,,
250828119198547968,,@RUBYSOMOHANO ya va a comenzar el cartel de los sapos 😱😱,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pibeee,"L
uis Rodriguez",,,78,105,Fri Jan 15 04:15:16 +0000 2010,1348651458.0,,,,,RUBYSOMOHANO,,,
250828126505033728,,nos robaron 20 minutos del cartel,web,luismieryconcha,luis arturo mier,"ÜT: 18.005551,-92.960889",apasionado de la vida.. azulcrema aferrado..gunner¡ enamorado del barcelona..amante de la buena musica.. los buenos amigos y el destino...vivir para servir,1973,1985,Sat Feb 13 01:58:22 +0000 2010,1348651460.0,,,,,,,,
250828137372454912,,Cartel meet ya connect..,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iBall_hard1023,I do me,"Memphis, Tennessee",From 901 ✈ 615 future therapist with goals of being successful #iHoop #TGOD ,389,458,Thu Sep 08 06:46:23 +0000 2011,1348651462.0,,,,,,,,
250828146377621504,,"Lo leo y no lo creo. Estoy empezando a sentir pena por la raza humana. Dejate de joder. Viven de hacerse el cartel de homo, adictos y freaks","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",manuespinel,caprichio,argentina BA,tengo muchos problemas.. no me sigan.   231E946B,185,100,Mon May 17 20:40:36 +0000 2010,1348651464.0,,,,,,,,
250828170549395456,,Ya va empezar el cartel.....¡a desvelarse,"<a href=""http://messaging.nokia.com/"" rel=""nofollow"">Social by Nokia</a>",Alvarez_Xav,xavier ,monterrey,"regio,obvio RAYADOOO,, de corazon",59,286,Sun Nov 01 04:24:00 +0000 2009,1348651470.0,,,,,,,,
250828173552545792,,Mama siempre me decia raton y queso amigos siempre son(8) CARTEL D LOS SAPOS,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",germanzuku,German AG',,La vida se vive cada dia y lo mejor es vivirla no criticar alos demas,40,191,Wed Dec 01 14:10:42 +0000 2010,1348651471.0,,,,,,,,
250828180557033472,,El cartel de los Sapos!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",SoyUnFriikii,RomeoModerno™,"Cardenas, tabasco","Dime Riichar! ,, Ex estrella porno ,, hago videos para @youtube ,, ",168,162,Tue Mar 30 19:46:52 +0000 2010,1348651473.0,,,,,,,,
250828216456077312,,El cartel de los Sapos nominadas a un oscar . Felicidades @ManoloCardona11 y todo el equipo de trabajo &lt;3,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",alelulule,Ale Diaz,New York ,Actriz / TV Host del programa  La revista semanal  / Radio Host KDM 1380 am ( 2010 -2012 ) ,61,81,Tue Dec 28 22:52:08 +0000 2010,1348651481.0,,,,,ManoloCardona11,,,
250828270747152384,,A desvelarse solo x el cartel de los sapos ☑,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",chapinho17,Edgar,,Vivir la vida al maximo disfrutando de lo bueno y tambien de lo malo :) pin 29CD96C1,110,377,Fri Sep 09 18:28:02 +0000 2011,1348651494.0,,,,,,,,
250828365282557953,,"Escuchando el
Cartel paranormal, esta muy bueno, pero ya me dio susto jajajaj","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rubenvillarraga,Ruben Villarraga,Bogotá,Estudiante de Política Y Relaciones Internacionales Universidad Sergio Arboleda. ,54,159,Thu Nov 25 17:13:38 +0000 2010,1348651517.0,,,,,,,,
250828406827134976,250810292576083969,"RT @AlvaroUribeVel: Por qué el Pte de Col busca alianza con mayor cartel de drogas?""Pido a las Farc que sean aliadas en la lucha contra  ...",web,karikariguaraya,Jonathan Cristofini,Caracas,,149,306,Sun Aug 23 01:11:44 +0000 2009,1348651527.0,,,,,AlvaroUribeVel,,,
250828413512851457,,"Ya empezó el cartel, comper comper me voy a verlo.",web,MariDlafuente,MDLFV♥,,Tengo buenas amistades y por mis cualidades pocos enemigos. Sígueme y te sigo y si me dejas de seguir te mato♥ :),603,589,Mon Mar 14 05:12:20 +0000 2011,1348651528.0,,,,,,,,
250828479006912512,,Me voy a ver el cartel de los sapos solo por ver a @ManoloCardona11  &lt;3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JohanaVinasco,Johana Vinasco,Bogotá,,59,152,Tue Dec 13 22:03:13 +0000 2011,1348651544.0,,,,,ManoloCardona11,,,
250828486657318912,,'El Junior' describes Gulf Cartel rift during trial testimony http://t.co/xHmL7dQI #Flores,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Monieix0,Isela Dominguez ,Guadalajara,"Me gustan mucho las flores. Mi flor favorita es mi hija preciosa, es mi motivación para seguir adelante. Te amo princesita.",1095,2001,Mon Mar 12 04:53:31 +0000 2012,1348651546.0,Flores,,http://t.co/xHmL7dQI,,,,,
250828527186870273,,The Cartel - We On: http://t.co/o1UqPP9b via @youtube,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",DiMAKASA,CHEWE MAKASA MORRIS,ZAMBIA,"if opportunity does not knock,build a door
",22,53,Mon Nov 28 08:04:33 +0000 2011,1348651555.0,,,http://t.co/o1UqPP9b,,YouTube,,,
250828536498237440,,"I would say me but I'm startin my own lol ""@un_BRElievable_: Sooo once I start my cartel I'm gonna need a team... Who's down.?!""",web,Rom3_Geetchieee,GEETCHIE HOE ,"Chicago, Southside",(•̪●)=ε/̵͇̿̿/'̿'̿ ̿ ̿̿ ̿ ̿” Twifey// #TeamFollowBackOrBeUnfollowed #TeamRealNigga #TeamStoner4Real #YOLOGang #FreeMyBros #RIPDemDeadGuys ✡ $___$,573,350,Tue Jan 24 02:27:52 +0000 2012,1348651557.0,,,,,un_BRElievable_,,,
250828540130512896,,@RicardoCue si estas despierto ponle en el cartel YA.! por favor jajaja,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",Angel3erto,Angel Del Castillo,Paradise City,No puedes criticar algo sin conocerlo primero..!,217,435,Fri Dec 04 01:06:05 +0000 2009,1348651558.0,,,,,RicardoCue,,,
250828546874945536,,#cartel para normal (live at http://t.co/GdbwUKBa),"<a href=""http://www.ustream.tv"" rel=""nofollow"">Ustream.TV</a>",richardandresq,richard andres ,colombia,,3,45,Fri Jan 21 01:17:48 +0000 2011,1348651560.0,cartel,,http://t.co/GdbwUKBa,,,,,
250828553229312000,250731934018318336,RT @DJMondoEntPromo: NEW VIDEO COMING SOON WIT MY HOMIE Ransom Dollars CAROLINA CARTEL /D4L,web,DJRansomDollars,DJRansomDollars #D4L,Raleigh NC / Dillon SC / ATL,Official DJ for @THATSSHAWTYLO Worked with @OJDaJuiceman32 @ItsKiddKidd @RayJ @ProjectPatHCP and More contact 919.931.4926 for mixtape hosting and Etc,24274,1133,Sun Dec 20 14:08:13 +0000 2009,1348651561.0,,,,,DJMondoEntPromo,,,
250828568509157376,250810292576083969,"RT @AlvaroUribeVel: Por qué el Pte de Col busca alianza con mayor cartel de drogas?""Pido a las Farc que sean aliadas en la lucha contra  ...","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jfduque,Juan F. Duque G.,"Medellín, Colombia","Ing. electrónico, geek, usuario de Linux. Me dicen el loco porque a mis 16 años hice un experimento con nitrógeno líquido y una olla a presión. Y fue un éxito.",111,158,Wed Apr 22 05:05:49 +0000 2009,1348651565.0,,,,,AlvaroUribeVel,,,
250828568718888961,250816639921168384,RT @ELmakracachimba: Escobar el patron del mal? El capo? El cartel de los sapos la pelicula? Muchos perros si que le han sacado plata a  ...,web,Thatiana_06,Tatiana,,LIVING WITH PASSION ,18,101,Fri Sep 14 22:48:19 +0000 2012,1348651565.0,,,,,ELmakracachimba,,,
250828601069547520,250810292576083969,"RT @AlvaroUribeVel: Por qué el Pte de Col busca alianza con mayor cartel de drogas?""Pido a las Farc que sean aliadas en la lucha contra  ...","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",jdhr2005,juan david hurtado,Medellin,Abogado 30 años juventudes uribe y fiel seguidor de su politica de seguridad democratica,10,59,Thu Aug 23 05:27:07 +0000 2012,1348651573.0,,,,,AlvaroUribeVel,,,
250828636544966657,250670378282803200,"RT @Anon_Pacifico: @Claudiospik3 El nuevo cartel preparan su caravan para ir a #Nicaragua,a traer las vas con sus millonsitos. http://t. ...",web,maritza_unam,Maritza UNAM,México,"Humanista, tolerante pero no ignorante, profeso la psicología, irreverente ante la corrupción, admiro a los niños y a la inteligencia",87,74,Mon Nov 02 01:00:29 +0000 2009,1348651581.0,Nicaragua,,,,Anon_Pacifico,Claudiospik3,,
250828679985381376,250810292576083969,"RT @AlvaroUribeVel: Por qué el Pte de Col busca alianza con mayor cartel de drogas?""Pido a las Farc que sean aliadas en la lucha contra  ...","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Todos_RT,De todo RT,Santo Domingo. RD ,"Los RT mas importantes del mundo. Politica, Deportes, Musica, Cine. Informacion en general.",7,30,Tue Sep 25 07:15:17 +0000 2012,1348651592.0,,,,,AlvaroUribeVel,,,
250828720150048768,,"El cartel de los sapos es la pura neta, ahí se ven buenas viejas.","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",queNavega,El Navegante,,☺★voy con rumbo desconocido antes de conocer o no?☀☃☆♬,61,471,Tue Aug 28 23:43:24 +0000 2012,1348651601.0,,,,,,,,
250828722565959680,,"Julio debe tener un cartel que diga ""Soy Uke"" todos lo saben o está en su perfil?",web,MrBreaquer,Nyanmaru,Venezuela,La ternura e inocencia hecha realidad en una gorda criatura que devora bolas de arroz // @Breaquer ,47,35,Thu Oct 06 03:14:23 +0000 2011,1348651602.0,,,,,,,,
250828743550054400,,saludes a todos loss que estan a esta hora escuchando el cartel paranormal  (live at http://t.co/ftsb03sl),"<a href=""http://www.ustream.tv"" rel=""nofollow"">Ustream.TV</a>",Andy_Gzlz,Andy,MEDELLIN,,154,199,Wed Aug 22 15:48:56 +0000 2012,1348651607.0,,,http://t.co/ftsb03sl,,,,,
250828743092862976,250810292576083969,"RT @AlvaroUribeVel: Por qué el Pte de Col busca alianza con mayor cartel de drogas?""Pido a las Farc que sean aliadas en la lucha contra  ...",web,gustavobuitrag5,Gustavo Buitrago,,,0,15,Sat May 26 02:36:55 +0000 2012,1348651607.0,,,,,AlvaroUribeVel,,,
250828800307376129,,If the world's #MSM  wasn't under  complete control of #NeoLiberal #NWO #Bankster #Cartel #InvisibleEmpire #Madrid coverage wud b wall2wall,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",implowshun,Ken Lundgreen,San Francisco Tenderloin,Only into most extremely imminent dialectical resolutions to humanity's future. ... NOTICE I'll never have any contact with anyone requiring TrueTwit.,884,834,Fri May 06 09:04:56 +0000 2011,1348651620.0,MSM,NeoLiberal,,,,,,
250828803650252800,,cartel de santa que buenas rolas de reggaeton canta !!,web,TKPABLITORIVERA,PABLO URIEL RIVERA,NARNIA CON ADHIS ,"                I LOVE TAEKWONDO , soy homofobico .Protector de los animales. Y de las buenas cusas !!",283,345,Wed May 05 02:24:12 +0000 2010,1348651621.0,,,,,,,,
250828825263501312,,Ah tengo que imprimir mi cartel!!!!...que por cierto no es por nada pero me quedo muy funcional =),web,Aleinakala,Ale Velaz,,"Un poco por aqui, un poco por alla...el diseño en conjunto con la cultura asiatica me matan....amo esa parte de mi vida que me da mas vida....",243,206,Fri Oct 23 02:45:18 +0000 2009,1348651626.0,,,,,,,,
250828904724561921,249220326054047744,"RT @lianjuarango: La pelicula ""El Cartel de los Sapos "" en Venezuela el 19 de octubre. Miguele miguele","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",chefmaribelq,mari quintero,venezuela,,29,241,Wed Mar 31 21:53:57 +0000 2010,1348651645.0,,,,,lianjuarango,,,
250828908625276928,,Eurobrico pone el cartel de “completo” | Noticias de Ferretería y Bricolaje http://t.co/3pWWGEjK,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",MONESTIR2000,MONESTIR,xativa - valencia - españa,"MONESTIR. Productos para limpieza y tratamiento de terracotta, mármol envejecido, gres natural, piedra y mosaico hidraúlico.

",18,14,Wed Jan 19 15:03:53 +0000 2011,1348651646.0,,,http://t.co/3pWWGEjK,,,,,
250828920172183553,250778723501101056,RT @SofiaVergara: La pelicula de @andreslopezl  el cartel de los sapos. Nominada por colombia a los Oscars yeiiiiiii!! No se la pierdan!!!!!,web,FelizWasabi,eroach,"Los Angeles, CA",,14,101,Sun Jan 30 07:16:19 +0000 2011,1348651649.0,,,,,SofiaVergara,andreslopezl,,
250829016993497088,250828049048825856,"@walterknoxville que suene el fuego con alto riesgo, te dicen el rojo por ser sanguinario si eres sicario entrele al cartel","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",diegocruzlopez,Diego CL ,,si quieres cambio verdadero pues camina distinto,62,54,Fri Jan 07 03:11:01 +0000 2011,1348651672.0,,,,,walterknoxville,,,
250829090486116353,250775875610624000,"RT @Diariodelnarco: Comunicado de ciudadanos de Nuevo Laredo para Los Zetas, Caballeros Templarios y el Cartel del Golfo: En el text...  ...",web,mrdnlprezalb,Mario Pérez,,Never Backdown,160,208,Mon Jan 11 17:18:51 +0000 2010,1348651690.0,,,,,Diariodelnarco,,,
250829123063275520,250828800307376129,RT @implowshun: If the world's #MSM  wasn't under  complete control of #NeoLiberal #NWO #Bankster #Cartel #InvisibleEmpire #Madrid cover ...,web,canadianglen,Glen type guy,"Edmonton, Canada","Thought I found a hope, but it turned out to be a mutation of the same malady. Just have to find something truer. Maybe it doesn't exist. Yet.",943,1679,Tue Sep 07 05:32:20 +0000 2010,1348651697.0,MSM,NeoLiberal,,,implowshun,,,
250829128197099520,250726303735640064,RT @RodeaelCongreso: Cartel #Volvemos26s http://t.co/WcZscnBt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TetioBarrios,Tetio Barrios,,"cuadrista, kayakista, raider, surfer",21,41,Mon May 14 12:24:47 +0000 2012,1348651699.0,Volvemos26s,,,,RodeaelCongreso,,,
250829145246945280,,"se siente un pinche rapstar solo por que escucha cartel de santa y porta, !Hay si que miedo¡",web,ZORG_UNO,EL ZORG,DF,"NADA ES SEGURO, TODO ES POSIBLE...",47,62,Sun Aug 07 03:19:52 +0000 2011,1348651703.0,,,,,,,,
250829166612717568,,@Alex_Dance4life como se llama el del cartel de santa que soy yo!,web,Fer_Najarro,NGPO♥SFAN♥,barcelona,ik hou van je rust♥,48,89,Wed Aug 17 15:51:54 +0000 2011,1348651708.0,,,,,Alex_Dance4life,,,
250829206278266880,,"en cualquier momento me sale un cartel que no puedo twittear mas, por las dudas les digo hasta mañana y perdón por mis problemas mentales","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",seveee17,seve,argentina neuquen,me gusta hacer reir a las personas que yo quiero,76,61,Thu Aug 23 20:55:30 +0000 2012,1348651717.0,,,,,,,,
250829220165591040,,Mames! Hoy si estara bueno el cartel :),"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",CarloszAntrax,01/30/95/96♥☺,,"Me Gusta vivir la vida, No me gusta que se pasen de verga conmigo me Gusta el alcohol cigarros las viejas, & Regalame una Gorra & una mariconera! #Soestodo☺ILY♥",390,349,Tue Feb 28 17:05:38 +0000 2012,1348651720.0,,,,,,,,
250829224976461824,,..Todos con las manos en el aire &amp; digan: CARTEL.. 88',"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",FatimaEspadasG,FαтiмαEspαdαsG'♥,"yucatan,Mexico",I ♥ ABL :D,112,272,Tue Aug 24 16:55:38 +0000 2010,1348651722.0,,,,,,,,
250829250213601280,,Mi cartel quedo hermoso :3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yvi_Vendrell,Yvi Vendrell,México,"The Only Person Standing In Your Way Is You..., Vendrell, Prepa 5 #NOH8",735,254,Mon Nov 16 04:22:40 +0000 2009,1348651728.0,,,,,,,,
250829271445147648,,El Cartel De Los Sapos :D,web,RobiinLandero,MeDicenChristo',,,307,486,Tue Aug 30 03:17:26 +0000 2011,1348651733.0,,,,,,,,
250829301648343040,247077541171564545,RT @EresTuitero: Soy de esas personas que siempre se equivocan con el cartel de “tire” y “empuje” en las puertas.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Karlit_Rz,Karlita Rosado,Ecuador,mi primer amor Dios y mi familia ...amante del xocolate :D ,270,943,Sat May 22 23:39:42 +0000 2010,1348651740.0,,,,,EresTuitero,,,
250829386444578816,250828873942585344,"@shwood It boggles the mind. ""You WILL join our cartel! Your many wives will make excellent customers for the product!"" ""Never!""","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",GordMcLeod,Gord McLeod,"Ontario, Canada","Indie author, & tech blogger for @lividlobster's @GeekBeatTV and One Man's Blog.",2955,3235,Thu Dec 25 03:48:08 +0000 2008,1348651760.0,,,,,shwood,,,
250829399740538880,,"FPI claims LPGMA, which is composed of around six firms, is a cartel, moving their prices uniformly via @u1_news5","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",interaksyon,InterAksyon,Philippines,"InterAksyon is the online news portal of TV5. 
Please like and friend InterAksyon New Media on Facebook. ",13736,1015,Tue Jan 25 11:24:31 +0000 2011,1348651763.0,,,,,u1_news5,,,
250829442572767232,,The banking cartel are akin to the infamous Chicago mob.... Bleeding countries dry!!!!,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",namulekwa,Patricia Nabatanzi,London,,97,97,Tue Apr 05 17:27:28 +0000 2011,1348651773.0,,,,,,,,
250829450281885696,250829206278266880,"RT @seveee17: en cualquier momento me sale un cartel que no puedo twittear mas, por las dudas les digo hasta mañana y perdón por mis pro ...",web,camiloSuarezA,camilo suarez,neuquen,,90,88,Fri Aug 20 01:14:12 +0000 2010,1348651775.0,,,,,seveee17,,,
